match_number,season,city,venue,gender,umpires,winner,player_of_match,match_type,toss_winner,toss_decision,teams,team,over,ballno,batter,bowler,non_striker,runs_batter,runs_extras,legbyes,wides,noballs,byes,kind,player_out,fielders,runs_total
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,10.,5,G Gambhir,SK Warne,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,10.,6,G Gambhir,YK Pathan,S Dhawan,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,11.,1,G Gambhir,YK Pathan,S Dhawan,0,1,0,1,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,11.,2,G Gambhir,YK Pathan,S Dhawan,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,11.,3,G Gambhir,YK Pathan,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,11.,4,S Dhawan,YK Pathan,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,11.,5,G Gambhir,YK Pathan,S Dhawan,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,11.,6,G Gambhir,YK Pathan,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,12.,1,G Gambhir,SK Warne,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,12.,2,S Dhawan,SK Warne,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,12.,3,G Gambhir,SK Warne,S Dhawan,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,12.,4,G Gambhir,SK Warne,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,12.,5,S Dhawan,SK Warne,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,12.,6,G Gambhir,SK Warne,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,13.,1,G Gambhir,YK Pathan,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,13.,2,S Dhawan,YK Pathan,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,13.,3,G Gambhir,YK Pathan,S Dhawan,2,0,0,0,0,0,-,-,,2
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,13.,4,G Gambhir,YK Pathan,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,13.,5,S Dhawan,YK Pathan,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,13.,6,S Dhawan,YK Pathan,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,14.,1,G Gambhir,D Salunkhe,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,14.,2,S Dhawan,D Salunkhe,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,14.,3,G Gambhir,D Salunkhe,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,14.,4,S Dhawan,D Salunkhe,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,14.,5,G Gambhir,D Salunkhe,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,14.,6,S Dhawan,D Salunkhe,G Gambhir,0,5,0,5,0,0,-,-,,5
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,15.,1,S Dhawan,D Salunkhe,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,15.,2,S Dhawan,SR Watson,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,15.,3,G Gambhir,SR Watson,S Dhawan,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,15.,4,G Gambhir,SR Watson,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,15.,5,S Dhawan,SR Watson,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,15.,6,G Gambhir,SR Watson,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,16.,1,S Dhawan,SR Watson,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,16.,2,G Gambhir,SK Trivedi,S Dhawan,0,1,0,1,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,16.,3,G Gambhir,SK Trivedi,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,16.,4,S Dhawan,SK Trivedi,G Gambhir,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,16.,5,S Dhawan,SK Trivedi,G Gambhir,2,0,0,0,0,0,-,-,,2
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,16.,6,S Dhawan,SK Trivedi,G Gambhir,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,17.,1,S Dhawan,SK Trivedi,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,17.,2,G Gambhir,SK Trivedi,S Dhawan,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,17.,3,S Dhawan,YK Pathan,G Gambhir,4,0,0,0,0,0,-,-,,4
